Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
02/07/2021 01:00:00,02/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",89915222,05/07/2021 13:01:01,A
01/07/2021 01:00:00,01/07/2021,"NTS Energy Offtaken, Industrial Offtake Total",92243652,02/07/2021 14:01:01,A
30/06/2021 01:00:00,30/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",97750465,01/07/2021 14:01:01,A
29/06/2021 01:00:00,29/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",96524562,30/06/2021 14:01:00,A
28/06/2021 01:00:00,28/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",99136239,29/06/2021 14:01:01,A
27/06/2021 01:00:00,27/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",98541883,28/06/2021 16:01:00,A
26/06/2021 01:00:00,26/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",102484903,28/06/2021 14:01:00,A
25/06/2021 01:00:00,25/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",93293017,28/06/2021 14:01:00,A
24/06/2021 01:00:00,24/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",84829853,25/06/2021 14:01:00,A
23/06/2021 01:00:00,23/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",85926821,25/06/2021 14:01:00,A
22/06/2021 01:00:00,22/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",68466118,24/06/2021 14:01:00,A
21/06/2021 01:00:00,21/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",69522074,22/06/2021 14:01:00,A
20/06/2021 01:00:00,20/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",71762153,21/06/2021 14:01:00,A
19/06/2021 01:00:00,19/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",75664223,21/06/2021 12:01:00,A
18/06/2021 01:00:00,18/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",79442512,21/06/2021 14:01:00,A
17/06/2021 01:00:00,17/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",78196596,18/06/2021 14:01:01,A
16/06/2021 01:00:00,16/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",75250977,17/06/2021 14:01:01,A
15/06/2021 01:00:00,15/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",76870534,17/06/2021 14:01:01,A
14/06/2021 01:00:00,14/06/2021,"NTS Energy Offtaken, Industrial Offtake Total",77564541,15/06/2021 16:01:00,A
