Applicable At,Applicable For,Data Item,Value,Generated Time,Quality Indicator
02/06/2021 01:00:00,02/06/2021,"NTS Energy Offtaken, Powerstations Total",424674302,07/06/2021 12:01:00,A
01/06/2021 01:00:00,01/06/2021,"NTS Energy Offtaken, Powerstations Total",433606017,02/06/2021 14:01:00,A
31/05/2021 01:00:00,31/05/2021,"NTS Energy Offtaken, Powerstations Total",331601585,02/06/2021 14:01:00,A
30/05/2021 01:00:00,30/05/2021,"NTS Energy Offtaken, Powerstations Total",379236935,02/06/2021 14:01:00,A
29/05/2021 01:00:00,29/05/2021,"NTS Energy Offtaken, Powerstations Total",533981642,01/06/2021 12:01:00,A
28/05/2021 01:00:00,28/05/2021,"NTS Energy Offtaken, Powerstations Total",669786244,29/05/2021 12:01:00,A
27/05/2021 01:00:00,27/05/2021,"NTS Energy Offtaken, Powerstations Total",640278362,28/05/2021 12:01:01,A
26/05/2021 01:00:00,26/05/2021,"NTS Energy Offtaken, Powerstations Total",606840058,27/05/2021 12:01:00,A
25/05/2021 01:00:00,25/05/2021,"NTS Energy Offtaken, Powerstations Total",524721703,28/05/2021 16:01:01,A
24/05/2021 01:00:00,24/05/2021,"NTS Energy Offtaken, Powerstations Total",463434674,28/05/2021 16:01:01,A
23/05/2021 01:00:00,23/05/2021,"NTS Energy Offtaken, Powerstations Total",277908505,28/05/2021 16:01:01,A
22/05/2021 01:00:00,22/05/2021,"NTS Energy Offtaken, Powerstations Total",496658442,24/05/2021 12:01:00,A
21/05/2021 01:00:00,21/05/2021,"NTS Energy Offtaken, Powerstations Total",336011907,24/05/2021 12:01:00,A
20/05/2021 01:00:00,20/05/2021,"NTS Energy Offtaken, Powerstations Total",387496988,21/05/2021 12:01:01,A
19/05/2021 01:00:00,19/05/2021,"NTS Energy Offtaken, Powerstations Total",726340646,21/05/2021 12:01:01,A
18/05/2021 01:00:00,18/05/2021,"NTS Energy Offtaken, Powerstations Total",734336137,20/05/2021 16:01:01,A
17/05/2021 01:00:00,17/05/2021,"NTS Energy Offtaken, Powerstations Total",722456683,20/05/2021 16:01:01,A
